Device_ID,Timestamp,Reminder_Type,Scheduled_Time,Reminder_Sent,Acknowledged,Scheduled_DateTime,Type_Appointment,Type_Exercise,Type_Hydration,Type_Medication,Hour,Day_of_Week,Time_of_Day,Is_Weekend,Adherence,Priority,Priority_Score
D6600,2025-01-16 17:14:00,Exercise,09:30:00,1,1,2025-01-16 09:30:00,False,True,False,False,9,3,Morning,0,1.0,Medium,2
D6601,2025-01-20 18:20:00,Appointment,09:30:00,1,1,2025-01-20 09:30:00,True,False,False,False,9,0,Morning,0,1.0,High,3
D6602,2025-01-12 14:12:00,Medication,19:30:00,1,1,2025-01-12 19:30:00,False,False,False,True,19,6,Evening,1,1.0,High,3
D6603,2025-01-22 05:52:00,Medication,15:00:00,0,0,2025-01-22 15:00:00,False,False,False,True,15,2,Afternoon,0,,High,3
D6604,2025-01-19 12:54:00,Hydration,14:00:00,0,0,2025-01-19 14:00:00,False,False,True,False,14,6,Afternoon,1,,Medium,2
D6605,2025-01-16 11:27:00,Appointment,16:30:00,0,0,2025-01-16 16:30:00,True,False,False,False,16,3,Afternoon,0,,High,3
D6606,2025-01-18 13:11:00,Exercise,12:30:00,0,0,2025-01-18 12:30:00,False,True,False,False,12,5,Afternoon,1,,Medium,2
D6607,2025-01-15 21:10:00,Hydration,11:00:00,0,0,2025-01-15 11:00:00,False,False,True,False,11,2,Morning,0,,Medium,2
D6608,2025-01-17 04:08:00,Appointment,13:00:00,0,0,2025-01-17 13:00:00,True,False,False,False,13,4,Afternoon,0,,High,3
D6609,2025-01-07 14:58:00,Hydration,09:00:00,0,0,2025-01-07 09:00:00,False,False,True,False,9,1,Morning,0,,Medium,2
D6610,2025-01-23 15:19:00,Medication,13:00:00,1,1,2025-01-23 13:00:00,False,False,False,True,13,3,Afternoon,0,1.0,High,3
D6611,2025-01-23 08:12:00,Appointment,08:00:00,0,0,2025-01-23 08:00:00,True,False,False,False,8,3,Morning,0,,High,3
D6612,2025-01-10 08:46:00,Exercise,07:00:00,0,0,2025-01-10 07:00:00,False,True,False,False,7,4,Morning,0,,Medium,2
D6613,2025-01-26 02:52:00,Exercise,14:00:00,0,0,2025-01-26 14:00:00,False,True,False,False,14,6,Afternoon,1,,Medium,2
D6614,2025-01-01 04:51:00,Hydration,10:30:00,1,1,2025-01-01 10:30:00,False,False,True,False,10,2,Morning,0,1.0,Medium,2
D6615,2025-01-27 15:35:00,Medication,15:30:00,0,0,2025-01-27 15:30:00,False,False,False,True,15,0,Afternoon,0,,High,3
D6616,2025-01-23 00:37:00,Medication,13:30:00,0,0,2025-01-23 13:30:00,False,False,False,True,13,3,Afternoon,0,,High,3
D6617,2025-01-26 02:43:00,Exercise,07:00:00,1,1,2025-01-26 07:00:00,False,True,False,False,7,6,Morning,1,1.0,Medium,2
D6618,2025-01-12 00:13:00,Exercise,13:30:00,0,0,2025-01-12 13:30:00,False,True,False,False,13,6,Afternoon,1,,Medium,2
D6619,2025-01-03 11:29:00,Medication,21:30:00,0,0,2025-01-03 21:30:00,False,False,False,True,21,4,Evening,0,,High,3
D6620,2025-01-25 22:44:00,Hydration,22:00:00,0,0,2025-01-25 22:00:00,False,False,True,False,22,5,Night,1,,Medium,2
D6621,2025-01-06 10:26:00,Exercise,10:30:00,1,1,2025-01-06 10:30:00,False,True,False,False,10,0,Morning,0,1.0,Medium,2
D6622,2025-01-17 10:36:00,Appointment,10:00:00,0,0,2025-01-17 10:00:00,True,False,False,False,10,4,Morning,0,,High,3
D6623,2025-01-05 06:41:00,Hydration,17:30:00,1,1,2025-01-05 17:30:00,False,False,True,False,17,6,Evening,1,1.0,Medium,2
D6624,2025-01-27 19:07:00,Exercise,10:30:00,0,0,2025-01-27 10:30:00,False,True,False,False,10,0,Morning,0,,Medium,2
D6625,2025-01-21 14:05:00,Appointment,12:30:00,1,0,2025-01-21 12:30:00,True,False,False,False,12,1,Afternoon,0,0.0,High,3
D6626,2025-01-25 22:54:00,Hydration,09:30:00,0,0,2025-01-25 09:30:00,False,False,True,False,9,5,Morning,1,,Medium,2
D6627,2025-01-28 13:39:00,Hydration,17:00:00,0,0,2025-01-28 17:00:00,False,False,True,False,17,1,Evening,0,,Medium,2
D6628,2025-01-01 23:12:00,Hydration,15:00:00,0,0,2025-01-01 15:00:00,False,False,True,False,15,2,Afternoon,0,,Medium,2
D6629,2025-01-30 20:05:00,Medication,08:30:00,0,0,2025-01-30 08:30:00,False,False,False,True,8,3,Morning,0,,High,3
D6630,2025-01-10 01:16:00,Exercise,15:30:00,1,1,2025-01-10 15:30:00,False,True,False,False,15,4,Afternoon,0,1.0,Medium,2
D6631,2025-01-22 10:22:00,Hydration,15:30:00,1,1,2025-01-22 15:30:00,False,False,True,False,15,2,Afternoon,0,1.0,Medium,2
D6632,2025-01-02 18:56:00,Hydration,14:00:00,0,0,2025-01-02 14:00:00,False,False,True,False,14,3,Afternoon,0,,Medium,2
D6633,2025-01-01 14:57:00,Appointment,06:00:00,1,1,2025-01-01 06:00:00,True,False,False,False,6,2,Morning,0,1.0,High,3
D6634,2025-01-17 09:41:00,Appointment,13:00:00,1,0,2025-01-17 13:00:00,True,False,False,False,13,4,Afternoon,0,0.0,High,3
D6635,2025-01-26 08:38:00,Appointment,10:00:00,1,1,2025-01-26 10:00:00,True,False,False,False,10,6,Morning,1,1.0,High,3
D6636,2025-01-17 14:52:00,Exercise,21:00:00,0,0,2025-01-17 21:00:00,False,True,False,False,21,4,Evening,0,,Medium,2
D6637,2025-01-12 14:34:00,Hydration,10:00:00,1,1,2025-01-12 10:00:00,False,False,True,False,10,6,Morning,1,1.0,Medium,2
D6638,2025-01-27 00:00:00,Hydration,10:30:00,1,1,2025-01-27 10:30:00,False,False,True,False,10,0,Morning,0,1.0,Medium,2
D6639,2025-01-03 14:10:00,Exercise,22:00:00,1,1,2025-01-03 22:00:00,False,True,False,False,22,4,Night,0,1.0,Medium,2
D6640,2025-01-02 10:59:00,Appointment,09:30:00,0,0,2025-01-02 09:30:00,True,False,False,False,9,3,Morning,0,,High,3
D6641,2025-01-06 23:48:00,Exercise,18:00:00,0,0,2025-01-06 18:00:00,False,True,False,False,18,0,Evening,0,,Medium,2
D6642,2025-01-08 17:46:00,Appointment,22:30:00,0,0,2025-01-08 22:30:00,True,False,False,False,22,2,Night,0,,High,3
D6643,2025-01-04 14:03:00,Appointment,06:00:00,0,0,2025-01-04 06:00:00,True,False,False,False,6,5,Morning,1,,High,3
D6644,2025-01-30 09:23:00,Medication,20:00:00,0,0,2025-01-30 20:00:00,False,False,False,True,20,3,Evening,0,,High,3
D6645,2025-01-13 14:48:00,Medication,19:00:00,0,0,2025-01-13 19:00:00,False,False,False,True,19,0,Evening,0,,High,3
D6646,2025-01-06 17:59:00,Appointment,21:00:00,1,1,2025-01-06 21:00:00,True,False,False,False,21,0,Evening,0,1.0,High,3
D6647,2025-01-24 05:03:00,Exercise,06:00:00,0,0,2025-01-24 06:00:00,False,True,False,False,6,4,Morning,0,,Medium,2
D6648,2025-01-22 04:44:00,Appointment,14:30:00,0,0,2025-01-22 14:30:00,True,False,False,False,14,2,Afternoon,0,,High,3
D6649,2025-01-03 23:39:00,Appointment,07:00:00,1,1,2025-01-03 07:00:00,True,False,False,False,7,4,Morning,0,1.0,High,3
D6650,2025-01-06 03:18:00,Exercise,19:00:00,1,1,2025-01-06 19:00:00,False,True,False,False,19,0,Evening,0,1.0,Medium,2
D6651,2025-01-28 16:25:00,Exercise,17:30:00,0,0,2025-01-28 17:30:00,False,True,False,False,17,1,Evening,0,,Medium,2
D6652,2025-01-05 21:25:00,Medication,10:30:00,0,0,2025-01-05 10:30:00,False,False,False,True,10,6,Morning,1,,High,3
D6653,2025-01-22 22:36:00,Exercise,13:00:00,1,1,2025-01-22 13:00:00,False,True,False,False,13,2,Afternoon,0,1.0,Medium,2
D6654,2025-01-22 15:32:00,Medication,11:30:00,0,0,2025-01-22 11:30:00,False,False,False,True,11,2,Morning,0,,High,3
D6655,2025-01-03 08:18:00,Appointment,12:30:00,1,1,2025-01-03 12:30:00,True,False,False,False,12,4,Afternoon,0,1.0,High,3
D6656,2025-01-13 19:23:00,Exercise,10:00:00,1,1,2025-01-13 10:00:00,False,True,False,False,10,0,Morning,0,1.0,Medium,2
D6657,2025-01-06 09:33:00,Medication,13:30:00,0,0,2025-01-06 13:30:00,False,False,False,True,13,0,Afternoon,0,,High,3
D6658,2025-01-25 20:28:00,Appointment,08:00:00,1,1,2025-01-25 08:00:00,True,False,False,False,8,5,Morning,1,1.0,High,3
D6659,2025-01-03 09:04:00,Exercise,20:30:00,1,1,2025-01-03 20:30:00,False,True,False,False,20,4,Evening,0,1.0,Medium,2
D6660,2025-01-01 00:45:00,Appointment,22:00:00,0,0,2025-01-01 22:00:00,True,False,False,False,22,2,Night,0,,High,3
D6661,2025-01-23 10:27:00,Medication,16:00:00,1,0,2025-01-23 16:00:00,False,False,False,True,16,3,Afternoon,0,0.0,High,3
D6662,2025-01-21 09:04:00,Appointment,09:30:00,1,1,2025-01-21 09:30:00,True,False,False,False,9,1,Morning,0,1.0,High,3
D6663,2025-01-04 16:38:00,Appointment,06:30:00,1,1,2025-01-04 06:30:00,True,False,False,False,6,5,Morning,1,1.0,High,3
D6664,2025-01-10 14:04:00,Hydration,10:00:00,1,1,2025-01-10 10:00:00,False,False,True,False,10,4,Morning,0,1.0,Medium,2
D6665,2025-01-08 05:03:00,Exercise,13:00:00,0,0,2025-01-08 13:00:00,False,True,False,False,13,2,Afternoon,0,,Medium,2
D6666,2025-01-26 08:25:00,Appointment,18:00:00,0,0,2025-01-26 18:00:00,True,False,False,False,18,6,Evening,1,,High,3
D6667,2025-01-29 23:04:00,Hydration,12:30:00,1,0,2025-01-29 12:30:00,False,False,True,False,12,2,Afternoon,0,0.0,Medium,2
D6668,2025-01-29 02:09:00,Hydration,10:30:00,0,0,2025-01-29 10:30:00,False,False,True,False,10,2,Morning,0,,Medium,2
D6669,2025-01-25 07:14:00,Exercise,21:00:00,1,1,2025-01-25 21:00:00,False,True,False,False,21,5,Evening,1,1.0,Medium,2
D6670,2025-01-02 15:12:00,Appointment,13:00:00,1,1,2025-01-02 13:00:00,True,False,False,False,13,3,Afternoon,0,1.0,High,3
D6671,2025-01-07 16:25:00,Hydration,09:00:00,0,0,2025-01-07 09:00:00,False,False,True,False,9,1,Morning,0,,Medium,2
D6672,2025-01-03 02:02:00,Medication,20:30:00,1,1,2025-01-03 20:30:00,False,False,False,True,20,4,Evening,0,1.0,High,3
D6673,2025-01-05 14:16:00,Exercise,12:00:00,1,1,2025-01-05 12:00:00,False,True,False,False,12,6,Afternoon,1,1.0,Medium,2
D6674,2025-01-06 00:09:00,Medication,15:00:00,1,1,2025-01-06 15:00:00,False,False,False,True,15,0,Afternoon,0,1.0,High,3
D6675,2025-01-26 12:21:00,Hydration,20:00:00,1,1,2025-01-26 20:00:00,False,False,True,False,20,6,Evening,1,1.0,Medium,2
D6676,2025-01-29 21:28:00,Hydration,08:00:00,1,1,2025-01-29 08:00:00,False,False,True,False,8,2,Morning,0,1.0,Medium,2
D6677,2025-01-23 04:36:00,Medication,20:30:00,1,1,2025-01-23 20:30:00,False,False,False,True,20,3,Evening,0,1.0,High,3
D6678,2025-01-14 21:52:00,Exercise,22:00:00,1,1,2025-01-14 22:00:00,False,True,False,False,22,1,Night,0,1.0,Medium,2
D6679,2025-01-20 21:01:00,Medication,07:00:00,0,0,2025-01-20 07:00:00,False,False,False,True,7,0,Morning,0,,High,3
D6680,2025-01-13 21:44:00,Exercise,19:30:00,1,1,2025-01-13 19:30:00,False,True,False,False,19,0,Evening,0,1.0,Medium,2
D6681,2025-01-30 15:10:00,Appointment,20:00:00,0,0,2025-01-30 20:00:00,True,False,False,False,20,3,Evening,0,,High,3
D6682,2025-01-27 11:09:00,Exercise,19:30:00,0,0,2025-01-27 19:30:00,False,True,False,False,19,0,Evening,0,,Medium,2
D6683,2025-01-01 20:28:00,Exercise,09:30:00,0,0,2025-01-01 09:30:00,False,True,False,False,9,2,Morning,0,,Medium,2
D6684,2025-01-13 16:08:00,Exercise,19:30:00,0,0,2025-01-13 19:30:00,False,True,False,False,19,0,Evening,0,,Medium,2
D6685,2025-01-04 12:52:00,Hydration,10:00:00,1,1,2025-01-04 10:00:00,False,False,True,False,10,5,Morning,1,1.0,Medium,2
D6686,2025-01-16 14:14:00,Medication,16:00:00,0,0,2025-01-16 16:00:00,False,False,False,True,16,3,Afternoon,0,,High,3
D6687,2025-01-26 15:13:00,Medication,20:30:00,0,0,2025-01-26 20:30:00,False,False,False,True,20,6,Evening,1,,High,3
D6688,2025-01-21 13:08:00,Exercise,12:00:00,0,0,2025-01-21 12:00:00,False,True,False,False,12,1,Afternoon,0,,Medium,2
D6689,2025-01-25 22:31:00,Hydration,19:00:00,0,0,2025-01-25 19:00:00,False,False,True,False,19,5,Evening,1,,Medium,2
D6690,2025-01-08 17:30:00,Medication,11:30:00,1,0,2025-01-08 11:30:00,False,False,False,True,11,2,Morning,0,0.0,High,3
D6691,2025-01-13 17:19:00,Appointment,18:00:00,0,0,2025-01-13 18:00:00,True,False,False,False,18,0,Evening,0,,High,3
D6692,2025-01-19 16:48:00,Hydration,11:30:00,1,0,2025-01-19 11:30:00,False,False,True,False,11,6,Morning,1,0.0,Medium,2
D6693,2025-01-27 07:45:00,Medication,12:30:00,0,0,2025-01-27 12:30:00,False,False,False,True,12,0,Afternoon,0,,High,3
D6694,2025-01-14 05:05:00,Hydration,17:00:00,1,1,2025-01-14 17:00:00,False,False,True,False,17,1,Evening,0,1.0,Medium,2
D6695,2025-01-03 21:36:00,Appointment,21:00:00,1,1,2025-01-03 21:00:00,True,False,False,False,21,4,Evening,0,1.0,High,3
D6696,2025-01-03 16:39:00,Medication,07:30:00,1,1,2025-01-03 07:30:00,False,False,False,True,7,4,Morning,0,1.0,High,3
D6697,2025-01-20 03:21:00,Appointment,14:00:00,1,1,2025-01-20 14:00:00,True,False,False,False,14,0,Afternoon,0,1.0,High,3
D6698,2025-01-24 00:46:00,Exercise,18:30:00,0,0,2025-01-24 18:30:00,False,True,False,False,18,4,Evening,0,,Medium,2
D6699,2025-01-07 10:04:00,Appointment,20:00:00,0,0,2025-01-07 20:00:00,True,False,False,False,20,1,Evening,0,,High,3
D6700,2025-01-09 07:09:00,Appointment,09:30:00,0,0,2025-01-09 09:30:00,True,False,False,False,9,3,Morning,0,,High,3
D6701,2025-01-11 16:22:00,Hydration,10:30:00,1,1,2025-01-11 10:30:00,False,False,True,False,10,5,Morning,1,1.0,Medium,2
D6702,2025-01-22 03:18:00,Hydration,20:00:00,1,1,2025-01-22 20:00:00,False,False,True,False,20,2,Evening,0,1.0,Medium,2
D6703,2025-01-25 00:43:00,Exercise,15:30:00,1,1,2025-01-25 15:30:00,False,True,False,False,15,5,Afternoon,1,1.0,Medium,2
D6704,2025-01-27 14:42:00,Exercise,07:30:00,1,1,2025-01-27 07:30:00,False,True,False,False,7,0,Morning,0,1.0,Medium,2
D6705,2025-01-01 05:05:00,Appointment,12:30:00,1,1,2025-01-01 12:30:00,True,False,False,False,12,2,Afternoon,0,1.0,High,3
D6706,2025-01-11 22:12:00,Medication,19:00:00,1,1,2025-01-11 19:00:00,False,False,False,True,19,5,Evening,1,1.0,High,3
D6707,2025-01-09 17:27:00,Appointment,18:00:00,0,0,2025-01-09 18:00:00,True,False,False,False,18,3,Evening,0,,High,3
D6708,2025-01-08 01:18:00,Medication,12:30:00,0,0,2025-01-08 12:30:00,False,False,False,True,12,2,Afternoon,0,,High,3
D6709,2025-01-23 18:08:00,Hydration,18:30:00,0,0,2025-01-23 18:30:00,False,False,True,False,18,3,Evening,0,,Medium,2
D6710,2025-01-27 13:45:00,Medication,06:30:00,1,1,2025-01-27 06:30:00,False,False,False,True,6,0,Morning,0,1.0,High,3
D6711,2025-01-02 20:24:00,Medication,20:30:00,0,0,2025-01-02 20:30:00,False,False,False,True,20,3,Evening,0,,High,3
D6712,2025-01-14 04:38:00,Hydration,12:00:00,0,0,2025-01-14 12:00:00,False,False,True,False,12,1,Afternoon,0,,Medium,2
D6713,2025-01-17 04:23:00,Exercise,16:30:00,0,0,2025-01-17 16:30:00,False,True,False,False,16,4,Afternoon,0,,Medium,2
D6714,2025-01-19 21:29:00,Hydration,22:00:00,0,0,2025-01-19 22:00:00,False,False,True,False,22,6,Night,1,,Medium,2
D6715,2025-01-07 02:01:00,Exercise,11:00:00,1,1,2025-01-07 11:00:00,False,True,False,False,11,1,Morning,0,1.0,Medium,2
D6716,2025-01-09 18:28:00,Hydration,17:30:00,1,1,2025-01-09 17:30:00,False,False,True,False,17,3,Evening,0,1.0,Medium,2
D6717,2025-01-13 23:33:00,Appointment,16:30:00,0,0,2025-01-13 16:30:00,True,False,False,False,16,0,Afternoon,0,,High,3
D6718,2025-01-21 22:38:00,Medication,10:30:00,0,0,2025-01-21 10:30:00,False,False,False,True,10,1,Morning,0,,High,3
D6719,2025-01-05 11:17:00,Exercise,14:00:00,0,0,2025-01-05 14:00:00,False,True,False,False,14,6,Afternoon,1,,Medium,2
D6720,2025-01-03 17:18:00,Exercise,11:30:00,0,0,2025-01-03 11:30:00,False,True,False,False,11,4,Morning,0,,Medium,2
D6721,2025-01-25 17:35:00,Appointment,19:30:00,1,1,2025-01-25 19:30:00,True,False,False,False,19,5,Evening,1,1.0,High,3
D6722,2025-01-12 06:49:00,Medication,22:30:00,0,0,2025-01-12 22:30:00,False,False,False,True,22,6,Night,1,,High,3
D6723,2025-01-26 00:48:00,Appointment,20:30:00,1,1,2025-01-26 20:30:00,True,False,False,False,20,6,Evening,1,1.0,High,3
D6724,2025-01-02 22:23:00,Appointment,19:00:00,0,0,2025-01-02 19:00:00,True,False,False,False,19,3,Evening,0,,High,3
D6725,2025-01-03 12:11:00,Exercise,14:30:00,0,0,2025-01-03 14:30:00,False,True,False,False,14,4,Afternoon,0,,Medium,2
D6726,2025-01-22 16:50:00,Medication,06:00:00,1,0,2025-01-22 06:00:00,False,False,False,True,6,2,Morning,0,0.0,High,3
D6727,2025-01-22 22:41:00,Appointment,14:00:00,1,0,2025-01-22 14:00:00,True,False,False,False,14,2,Afternoon,0,0.0,High,3
D6728,2025-01-27 04:44:00,Appointment,11:00:00,1,1,2025-01-27 11:00:00,True,False,False,False,11,0,Morning,0,1.0,High,3
D6729,2025-01-10 22:24:00,Exercise,13:00:00,1,0,2025-01-10 13:00:00,False,True,False,False,13,4,Afternoon,0,0.0,Medium,2
D6730,2025-01-18 18:10:00,Hydration,13:30:00,1,1,2025-01-18 13:30:00,False,False,True,False,13,5,Afternoon,1,1.0,Medium,2
D6731,2025-01-09 19:15:00,Hydration,11:00:00,1,1,2025-01-09 11:00:00,False,False,True,False,11,3,Morning,0,1.0,Medium,2
D6732,2025-01-29 17:22:00,Hydration,19:00:00,0,0,2025-01-29 19:00:00,False,False,True,False,19,2,Evening,0,,Medium,2
D6733,2025-01-23 18:38:00,Exercise,11:00:00,1,1,2025-01-23 11:00:00,False,True,False,False,11,3,Morning,0,1.0,Medium,2
D6734,2025-01-18 22:27:00,Medication,11:00:00,1,1,2025-01-18 11:00:00,False,False,False,True,11,5,Morning,1,1.0,High,3
D6735,2025-01-03 23:01:00,Exercise,18:30:00,1,0,2025-01-03 18:30:00,False,True,False,False,18,4,Evening,0,0.0,Medium,2
D6736,2025-01-25 07:19:00,Appointment,07:00:00,1,1,2025-01-25 07:00:00,True,False,False,False,7,5,Morning,1,1.0,High,3
D6737,2025-01-17 13:00:00,Hydration,17:30:00,1,1,2025-01-17 17:30:00,False,False,True,False,17,4,Evening,0,1.0,Medium,2
D6738,2025-01-24 10:12:00,Medication,22:30:00,0,0,2025-01-24 22:30:00,False,False,False,True,22,4,Night,0,,High,3
D6739,2025-01-10 21:03:00,Exercise,15:30:00,0,0,2025-01-10 15:30:00,False,True,False,False,15,4,Afternoon,0,,Medium,2
D6740,2025-01-25 15:23:00,Medication,09:00:00,1,1,2025-01-25 09:00:00,False,False,False,True,9,5,Morning,1,1.0,High,3
D6741,2025-01-19 16:56:00,Exercise,18:00:00,1,1,2025-01-19 18:00:00,False,True,False,False,18,6,Evening,1,1.0,Medium,2
D6742,2025-01-28 05:42:00,Hydration,10:30:00,0,0,2025-01-28 10:30:00,False,False,True,False,10,1,Morning,0,,Medium,2
D6743,2025-01-18 01:55:00,Exercise,15:30:00,1,1,2025-01-18 15:30:00,False,True,False,False,15,5,Afternoon,1,1.0,Medium,2
D6744,2025-01-28 11:42:00,Hydration,13:30:00,1,1,2025-01-28 13:30:00,False,False,True,False,13,1,Afternoon,0,1.0,Medium,2
D6745,2025-01-27 18:40:00,Hydration,21:00:00,1,1,2025-01-27 21:00:00,False,False,True,False,21,0,Evening,0,1.0,Medium,2
D6746,2025-01-17 11:28:00,Appointment,13:30:00,0,0,2025-01-17 13:30:00,True,False,False,False,13,4,Afternoon,0,,High,3
D6747,2025-01-11 14:21:00,Appointment,12:00:00,1,0,2025-01-11 12:00:00,True,False,False,False,12,5,Afternoon,1,0.0,High,3
D6748,2025-01-17 11:14:00,Exercise,07:30:00,0,0,2025-01-17 07:30:00,False,True,False,False,7,4,Morning,0,,Medium,2
D6749,2025-01-13 11:30:00,Hydration,13:00:00,0,0,2025-01-13 13:00:00,False,False,True,False,13,0,Afternoon,0,,Medium,2
D6750,2025-01-16 12:24:00,Exercise,10:00:00,1,0,2025-01-16 10:00:00,False,True,False,False,10,3,Morning,0,0.0,Medium,2
D6751,2025-01-16 17:38:00,Hydration,16:00:00,0,0,2025-01-16 16:00:00,False,False,True,False,16,3,Afternoon,0,,Medium,2
D6752,2025-01-30 21:30:00,Hydration,14:30:00,1,1,2025-01-30 14:30:00,False,False,True,False,14,3,Afternoon,0,1.0,Medium,2
D6753,2025-01-02 09:13:00,Medication,14:30:00,0,0,2025-01-02 14:30:00,False,False,False,True,14,3,Afternoon,0,,High,3
D6754,2025-01-12 03:10:00,Hydration,07:00:00,1,1,2025-01-12 07:00:00,False,False,True,False,7,6,Morning,1,1.0,Medium,2
D6755,2025-01-08 20:18:00,Hydration,06:30:00,1,1,2025-01-08 06:30:00,False,False,True,False,6,2,Morning,0,1.0,Medium,2
D6756,2025-01-27 08:46:00,Hydration,06:00:00,0,0,2025-01-27 06:00:00,False,False,True,False,6,0,Morning,0,,Medium,2
D6757,2025-01-29 10:55:00,Exercise,20:30:00,1,1,2025-01-29 20:30:00,False,True,False,False,20,2,Evening,0,1.0,Medium,2
D6758,2025-01-06 23:19:00,Hydration,12:00:00,0,0,2025-01-06 12:00:00,False,False,True,False,12,0,Afternoon,0,,Medium,2
D6759,2025-01-10 19:04:00,Hydration,14:30:00,1,1,2025-01-10 14:30:00,False,False,True,False,14,4,Afternoon,0,1.0,Medium,2
D6760,2025-01-12 03:53:00,Appointment,18:00:00,0,0,2025-01-12 18:00:00,True,False,False,False,18,6,Evening,1,,High,3
D6761,2025-01-24 22:26:00,Medication,16:00:00,0,0,2025-01-24 16:00:00,False,False,False,True,16,4,Afternoon,0,,High,3
D6762,2025-01-04 18:05:00,Exercise,10:30:00,1,0,2025-01-04 10:30:00,False,True,False,False,10,5,Morning,1,0.0,Medium,2
D6763,2025-01-02 09:19:00,Medication,11:00:00,0,0,2025-01-02 11:00:00,False,False,False,True,11,3,Morning,0,,High,3
D6764,2025-01-17 12:58:00,Appointment,22:30:00,0,0,2025-01-17 22:30:00,True,False,False,False,22,4,Night,0,,High,3
D6765,2025-01-15 00:49:00,Appointment,15:00:00,1,1,2025-01-15 15:00:00,True,False,False,False,15,2,Afternoon,0,1.0,High,3
D6766,2025-01-23 18:13:00,Appointment,19:00:00,0,0,2025-01-23 19:00:00,True,False,False,False,19,3,Evening,0,,High,3
D6767,2025-01-27 11:33:00,Appointment,14:30:00,1,1,2025-01-27 14:30:00,True,False,False,False,14,0,Afternoon,0,1.0,High,3
D6768,2025-01-26 16:25:00,Exercise,12:30:00,1,0,2025-01-26 12:30:00,False,True,False,False,12,6,Afternoon,1,0.0,Medium,2
D6769,2025-01-24 18:09:00,Medication,18:30:00,1,0,2025-01-24 18:30:00,False,False,False,True,18,4,Evening,0,0.0,High,3
D6770,2025-01-03 21:54:00,Exercise,22:00:00,1,1,2025-01-03 22:00:00,False,True,False,False,22,4,Night,0,1.0,Medium,2
D6771,2025-01-30 04:07:00,Medication,07:30:00,0,0,2025-01-30 07:30:00,False,False,False,True,7,3,Morning,0,,High,3
D6772,2025-01-14 22:44:00,Medication,06:00:00,1,0,2025-01-14 06:00:00,False,False,False,True,6,1,Morning,0,0.0,High,3
D6773,2025-01-01 19:01:00,Exercise,10:30:00,1,1,2025-01-01 10:30:00,False,True,False,False,10,2,Morning,0,1.0,Medium,2
D6774,2025-01-17 11:17:00,Appointment,16:30:00,1,1,2025-01-17 16:30:00,True,False,False,False,16,4,Afternoon,0,1.0,High,3
D6775,2025-01-06 07:56:00,Hydration,07:00:00,0,0,2025-01-06 07:00:00,False,False,True,False,7,0,Morning,0,,Medium,2
D6776,2025-01-23 03:28:00,Medication,16:00:00,0,0,2025-01-23 16:00:00,False,False,False,True,16,3,Afternoon,0,,High,3
D6777,2025-01-05 08:44:00,Hydration,14:00:00,0,0,2025-01-05 14:00:00,False,False,True,False,14,6,Afternoon,1,,Medium,2
D6778,2025-01-01 04:10:00,Hydration,14:00:00,1,0,2025-01-01 14:00:00,False,False,True,False,14,2,Afternoon,0,0.0,Medium,2
D6779,2025-01-25 01:28:00,Hydration,10:00:00,1,1,2025-01-25 10:00:00,False,False,True,False,10,5,Morning,1,1.0,Medium,2
D6780,2025-01-13 17:27:00,Medication,10:00:00,1,0,2025-01-13 10:00:00,False,False,False,True,10,0,Morning,0,0.0,High,3
D6781,2025-01-16 14:44:00,Hydration,14:30:00,0,0,2025-01-16 14:30:00,False,False,True,False,14,3,Afternoon,0,,Medium,2
D6782,2025-01-15 03:18:00,Exercise,09:00:00,0,0,2025-01-15 09:00:00,False,True,False,False,9,2,Morning,0,,Medium,2
D6783,2025-01-09 05:07:00,Medication,09:30:00,1,0,2025-01-09 09:30:00,False,False,False,True,9,3,Morning,0,0.0,High,3
D6784,2025-01-04 03:35:00,Appointment,15:30:00,0,0,2025-01-04 15:30:00,True,False,False,False,15,5,Afternoon,1,,High,3
D6785,2025-01-21 11:00:00,Appointment,15:30:00,0,0,2025-01-21 15:30:00,True,False,False,False,15,1,Afternoon,0,,High,3
