Device_ID,Timestamp,Movement_Activity,Fall_Detected,Impact_Force,Inactivity_Duration,Location,Alert_Triggered,Caregiver_Notified,Unnamed: 9,Movement_Lying,Movement_No Movement,Movement_Sitting,Movement_Walking,Location_Bathroom,Location_Bedroom,Location_Kitchen,Location_Living Room,Inactivity_Duration_normalized,Risk_Score,Hour,Day,Is_Night
D7576,2025-01-27 19:11:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,19,27,False
D7577,2025-01-21 10:11:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,10,21,False
D7578,2025-01-30 21:43:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,21,30,False
D7579,2025-01-14 03:02:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,3,14,True
D7580,2025-01-13 18:13:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,18,13,False
D7581,2025-01-03 17:53:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,17,3,False
D7582,2025-01-29 23:44:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,23,29,True
D7583,2025-01-25 23:40:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,23,25,True
D7584,2025-01-17 04:23:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,4,17,True
D7585,2025-01-18 13:12:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,13,18,False
D7586,2025-01-05 09:29:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,9,5,False
D7587,2025-01-19 06:46:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,6,19,False
D7588,2025-01-29 02:53:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,2,29,True
D7589,2025-01-01 01:57:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,1,1,True
D7590,2025-01-04 21:41:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,21,4,False
D7591,2025-01-08 22:58:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,22,8,True
D7592,2025-01-28 17:59:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,17,28,False
D7593,2025-01-06 13:02:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,13,6,False
D7594,2025-01-20 12:55:00,No Movement,1,0.0,358,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.5976627712854758,6.195325542570952,12,20,False
D7595,2025-01-01 09:53:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,9,1,False
D7596,2025-01-03 00:51:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,0,3,True
D7597,2025-01-11 15:51:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,15,11,False
D7598,2025-01-07 00:33:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,0,7,True
D7599,2025-01-24 07:45:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,7,24,False
D7600,2025-01-18 05:30:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,5,18,True
D7601,2025-01-10 19:54:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,19,10,False
D7602,2025-01-18 08:40:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,8,18,False
D7603,2025-01-26 10:26:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,10,26,False
D7604,2025-01-10 14:52:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,14,10,False
D7605,2025-01-10 23:33:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,23,10,True
D7606,2025-01-03 22:40:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,22,3,True
D7607,2025-01-11 17:36:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,17,11,False
D7608,2025-01-08 18:43:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,18,8,False
D7609,2025-01-21 11:38:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,11,21,False
D7610,2025-01-29 13:56:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,13,29,False
D7611,2025-01-02 04:14:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,4,2,True
D7612,2025-01-06 15:46:00,No Movement,1,0.0,391,Bathroom,1,1,,False,True,False,False,True,False,False,False,0.652754590984975,6.30550918196995,15,6,False
D7613,2025-01-27 19:05:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,19,27,False
D7614,2025-01-30 15:14:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,15,30,False
D7615,2025-01-04 22:16:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,22,4,True
D7616,2025-01-04 22:12:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,22,4,True
D7617,2025-01-23 17:31:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,17,23,False
D7618,2025-01-22 08:51:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,8,22,False
D7619,2025-01-03 04:13:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,4,3,True
D7620,2025-01-30 21:57:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,21,30,False
D7621,2025-01-26 14:22:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,14,26,False
D7622,2025-01-07 23:43:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,23,7,True
D7623,2025-01-18 05:17:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,5,18,True
D7624,2025-01-08 04:55:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,4,8,True
D7625,2025-01-05 14:32:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,14,5,False
D7626,2025-01-14 17:16:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,17,14,False
D7627,2025-01-15 09:44:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,9,15,False
D7628,2025-01-15 19:58:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,19,15,False
D7629,2025-01-22 21:57:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,21,22,False
D7630,2025-01-06 20:40:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,20,6,False
D7631,2025-01-06 13:59:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,13,6,False
D7632,2025-01-04 22:33:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,22,4,True
D7633,2025-01-10 20:58:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,20,10,False
D7634,2025-01-26 23:24:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,23,26,True
D7635,2025-01-01 05:12:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,5,1,True
D7636,2025-01-01 20:04:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,20,1,False
D7637,2025-01-16 16:58:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,16,16,False
D7638,2025-01-25 11:56:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,11,25,False
D7639,2025-01-13 18:55:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,18,13,False
D7640,2025-01-26 02:45:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,2,26,True
D7641,2025-01-12 20:05:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,20,12,False
D7642,2025-01-07 11:06:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,11,7,False
D7643,2025-01-20 13:53:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,13,20,False
D7644,2025-01-23 05:11:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,5,23,True
D7645,2025-01-15 06:40:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,6,15,False
D7646,2025-01-14 01:01:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,1,14,True
D7647,2025-01-28 11:22:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,11,28,False
D7648,2025-01-26 19:47:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,19,26,False
D7649,2025-01-20 16:50:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,16,20,False
D7650,2025-01-18 01:01:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,1,18,True
D7651,2025-01-18 12:02:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,12,18,False
D7652,2025-01-06 07:07:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,7,6,False
D7653,2025-01-18 20:08:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,20,18,False
D7654,2025-01-03 03:52:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,3,3,True
D7655,2025-01-03 23:56:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,23,3,True
D7656,2025-01-27 04:47:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,4,27,True
D7657,2025-01-02 22:31:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,22,2,True
D7658,2025-01-24 00:59:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,0,24,True
D7659,2025-01-25 03:20:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,3,25,True
D7660,2025-01-22 12:06:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,12,22,False
D7661,2025-01-30 11:11:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,11,30,False
D7662,2025-01-13 19:59:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,19,13,False
D7663,2025-01-30 13:08:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,13,30,False
D7664,2025-01-16 03:50:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,3,16,True
D7665,2025-01-17 13:32:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,13,17,False
D7666,2025-01-28 01:30:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,1,28,True
D7667,2025-01-30 07:01:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,7,30,False
D7668,2025-01-06 22:13:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,22,6,True
D7669,2025-01-14 13:29:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,13,14,False
D7670,2025-01-09 13:41:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,13,9,False
D7671,2025-01-05 00:27:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,0,5,True
D7672,2025-01-03 04:35:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,4,3,True
D7673,2025-01-17 09:05:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,9,17,False
D7674,2025-01-19 19:02:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,19,19,False
D7675,2025-01-17 04:05:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,4,17,True
D7676,2025-01-11 05:40:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,5,11,True
D7677,2025-01-16 04:27:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,4,16,True
D7678,2025-01-15 17:58:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,17,15,False
D7679,2025-01-09 14:45:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,14,9,False
D7680,2025-01-16 23:37:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,23,16,True
D7681,2025-01-26 04:22:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,4,26,True
D7682,2025-01-29 17:04:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,17,29,False
D7683,2025-01-05 08:12:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,8,5,False
D7684,2025-01-12 02:38:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,2,12,True
D7685,2025-01-06 12:07:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,12,6,False
D7686,2025-01-28 12:30:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,12,28,False
D7687,2025-01-12 07:22:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,7,12,False
D7688,2025-01-13 03:30:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,3,13,True
D7689,2025-01-16 15:21:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,15,16,False
D7690,2025-01-23 04:20:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,4,23,True
D7691,2025-01-11 14:48:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,14,11,False
D7692,2025-01-28 21:26:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,21,28,False
D7693,2025-01-21 00:04:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,0,21,True
D7694,2025-01-12 18:53:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,18,12,False
D7695,2025-01-21 19:24:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,19,21,False
D7696,2025-01-11 00:27:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,0,11,True
D7697,2025-01-09 05:31:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,5,9,True
D7698,2025-01-09 12:11:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,12,9,False
D7699,2025-01-17 08:11:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,8,17,False
D7700,2025-01-06 21:13:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,21,6,False
D7701,2025-01-27 04:35:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,4,27,True
D7702,2025-01-01 02:44:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,2,1,True
D7703,2025-01-14 04:51:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,4,14,True
D7704,2025-01-26 00:06:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,0,26,True
D7705,2025-01-16 09:15:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,9,16,False
D7706,2025-01-18 18:17:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,18,18,False
D7707,2025-01-16 17:21:00,No Movement,1,0.0,560,Kitchen,1,1,,False,True,False,False,False,False,True,False,0.9348914858096828,6.869782971619365,17,16,False
D7708,2025-01-13 00:54:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,0,13,True
D7709,2025-01-15 06:11:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,6,15,False
D7710,2025-01-25 19:10:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,19,25,False
D7711,2025-01-12 08:12:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,8,12,False
D7712,2025-01-19 11:11:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,11,19,False
D7713,2025-01-15 21:13:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,21,15,False
D7714,2025-01-19 13:16:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,13,19,False
D7715,2025-01-13 23:32:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,23,13,True
D7716,2025-01-04 21:09:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,21,4,False
D7717,2025-01-12 11:17:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,11,12,False
D7718,2025-01-23 06:20:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,6,23,False
D7719,2025-01-23 04:43:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,4,23,True
D7720,2025-01-23 16:40:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,16,23,False
D7721,2025-01-17 21:29:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,21,17,False
D7722,2025-01-06 20:30:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,20,6,False
D7723,2025-01-04 18:52:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,18,4,False
D7724,2025-01-08 22:31:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,22,8,True
D7725,2025-01-24 00:48:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,0,24,True
D7726,2025-01-16 03:29:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,3,16,True
D7727,2025-01-24 07:55:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,7,24,False
D7728,2025-01-23 08:28:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,8,23,False
D7729,2025-01-25 02:30:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,2,25,True
D7730,2025-01-11 23:46:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,23,11,True
D7731,2025-01-02 11:32:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,11,2,False
D7732,2025-01-28 03:30:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,3,28,True
D7733,2025-01-10 02:59:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,2,10,True
D7734,2025-01-27 09:44:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,9,27,False
D7735,2025-01-13 16:19:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,16,13,False
D7736,2025-01-13 05:46:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,5,13,True
D7737,2025-01-28 06:55:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,6,28,False
D7738,2025-01-18 07:59:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,7,18,False
D7739,2025-01-17 02:38:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,2,17,True
D7740,2025-01-16 19:57:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,19,16,False
D7741,2025-01-14 17:49:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,17,14,False
D7742,2025-01-27 22:10:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,22,27,True
D7743,2025-01-20 12:38:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,12,20,False
D7744,2025-01-06 13:43:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,13,6,False
D7745,2025-01-28 07:09:00,No Movement,1,0.0,216,Bathroom,1,1,,False,True,False,False,True,False,False,False,0.3606010016694491,5.721202003338898,7,28,False
D7746,2025-01-01 05:03:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,5,1,True
D7747,2025-01-10 07:31:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,7,10,False
D7748,2025-01-07 17:51:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,17,7,False
